SURVEY	STATEID	DISTID	PSUID	HHID	HHSPLITID	IDPSU	IDHH	BH1	BH2	BH4	BH5A	BH5B	BH6A	BH6B	BH7	BH8A	BH8B	EW3	BHED	WTEW
2	28	22	1	91	1	282201	2822010911	3	11	2	 	 	10	88	1	 	 	4	5	36340.3203125
2	28	22	1	101	1	282201	2822011011	1	3	1	 	 	20	88	1	 	 	2	2	18170.16015625
2	28	22	1	101	1	282201	2822011011	2	4	1	 	 	17	88	1	 	 	2	2	18170.16015625
2	28	22	1	111	1	282201	2822011111	1	3	1	5	 	 	 	1	 	 	2	6	18170.16015625
2	28	22	1	111	1	282201	2822011111	2	 	2	11	 	 	 	2	 	 	2	6	18170.16015625
2	28	22	1	111	1	282201	2822011111	3	 	2	8	 	 	 	2	 	 	2	6	18170.16015625
2	28	22	1	111	1	282201	2822011111	4	 	1	4	89	 	 	2	 	 	2	6	18170.16015625
2	28	22	1	111	1	282201	2822011111	1	5	2	6	10	 	 	1	 	 	4	2	18170.16015625
2	28	22	2	31	1	282202	2822020311	1	 	1	 	 	27	 	2	 	 	2	6	12029.42382813
2	28	22	2	31	1	282202	2822020311	2	 	2	 	 	25	 	2	 	 	2	6	12029.42382813
2	28	22	2	31	1	282202	2822020311	3	 	1	 	 	23	 	2	 	 	2	6	12029.42382813
2	28	22	2	31	1	282202	2822020311	4	3	1	 	 	21	 	1	 	 	2	6	12029.42382813
2	28	22	2	31	1	282202	2822020311	5	4	1	 	 	19	 	1	 	 	2	6	12029.42382813
2	28	22	2	31	2	282202	2822020312	1	3	1	5	10	 	 	1	 	 	2	1	12029.42382813
2	28	22	2	31	3	282202	2822020313	1	3	2	5	6	 	 	1	 	 	2	3	12029.42382813
2	28	22	2	31	3	282202	2822020313	2	4	1	8	8	 	 	1	 	 	2	3	12029.42382813
2	28	22	2	41	1	282202	2822020411	1	 	2	 	 	24	 	2	 	 	2	4	12029.42382813
2	28	22	2	41	1	282202	2822020411	2	3	1	 	 	21	 	1	 	 	2	4	12029.42382813
2	28	22	2	41	1	282202	2822020411	3	4	1	 	 	17	 	1	 	 	2	4	12029.42382813
2	28	22	2	51	1	282202	2822020511	1	 	2	8	 	 	 	2	 	 	2	3	12029.42382813
2	28	22	2	51	1	282202	2822020511	2	3	1	6	91	 	 	1	 	 	2	3	12029.42382813
2	28	22	2	71	1	282202	2822020711	1	3	1	5	97	 	 	1	 	 	2	3	12029.42382813
2	28	22	2	71	1	282202	2822020711	2	 	2	 	98	 	 	3	55	55	2	3	12029.42382813
2	28	22	2	91	1	282202	2822020911	1	 	2	2	92	 	 	2	 	 	2	6	12029.42382813
2	28	22	2	91	1	282202	2822020911	2	5	1	4	96	 	 	1	 	 	2	6	12029.42382813
2	28	22	2	91	1	282202	2822020911	3	 	2	2	97	 	 	2	 	 	2	6	12029.42382813
2	28	22	2	91	1	282202	2822020911	4	3	1	8	1	 	 	1	 	 	2	6	12029.42382813
2	28	22	2	112	1	282202	2822021121	1	 	2	5	91	 	 	2	 	 	2	6	12029.42382813
2	28	22	2	112	1	282202	2822021121	2	3	2	4	94	 	 	1	 	 	2	6	12029.42382813
2	28	22	2	112	1	282202	2822021121	3	4	2	6	98	 	 	1	 	 	2	6	12029.42382813
2	28	22	2	113	1	282202	2822021131	1	3	1	3	95	 	 	1	 	 	2	2	12029.42382813
2	28	22	2	113	1	282202	2822021131	2	4	1	 	98	 	 	1	 	 	2	2	12029.42382813
2	28	22	2	114	1	282202	2822021141	1	3	2	 	 	12	 	1	 	 	2	3	12029.42382813
2	28	22	2	114	1	282202	2822021141	2	4	1	 	 	9	 	1	 	 	2	3	12029.42382813
2	28	22	2	131	1	282202	2822021311	1	 	2	5	96	 	 	2	 	 	2	4	12029.42382813
2	28	22	2	131	1	282202	2822021311	2	 	1	3	98	 	 	2	 	 	2	4	12029.42382813
2	28	22	2	131	1	282202	2822021311	3	3	1	8	3	 	 	1	 	 	2	4	12029.42382813
2	28	22	2	141	1	282202	2822021411	1	4	1	4	95	 	 	1	 	 	2	2	12029.42382813
2	28	22	2	141	1	282202	2822021411	2	5	1	6	97	 	 	1	 	 	2	2	12029.42382813
2	28	22	3	11	2	282203	2822030112	1	3	1	 	 	13	88	1	 	 	2	2	7309.83398438
2	28	22	3	11	2	282203	2822030112	2	4	1	 	 	12	88	1	 	 	2	2	7309.83398438
2	28	22	3	21	1	282203	2822030211	1	 	2	12	90	 	 	2	 	 	1	5	7309.83398438
2	28	22	3	21	1	282203	2822030211	2	2	1	4	92	 	 	1	 	 	1	5	7309.83398438
2	28	22	3	21	1	282203	2822030211	3	3	2	8	95	 	 	1	 	 	1	5	7309.83398438
2	28	22	3	31	1	282203	2822030311	1	5	1	12	3	 	 	1	 	 	4	3	10964.75097657
2	28	22	3	31	1	282203	2822030311	2	14	2	7	7	 	 	1	 	 	4	3	10964.75097657
2	28	22	3	31	1	282203	2822030311	1	9	1	2	9	 	 	1	 	 	7	2	10964.75097657
2	28	22	3	31	1	282203	2822030311	2	8	1	6	10	 	 	1	 	 	7	2	10964.75097657
2	28	22	3	41	1	282203	2822030411	1	3	1	4	4	 	 	1	 	 	2	4	7309.83398438
2	28	22	3	41	1	282203	2822030411	2	5	2	8	9	 	 	1	 	 	2	4	7309.83398438
2	28	22	3	41	1	282203	2822030411	3	 	1	 	 	 	 	3	55	55	2	4	7309.83398438
2	28	22	3	51	1	282203	2822030511	1	3	2	5	0	 	 	1	 	 	2	6	7309.83398438
2	28	22	3	51	1	282203	2822030511	2	4	2	9	2	 	 	1	 	 	2	6	7309.83398438
2	28	22	3	51	1	282203	2822030511	3	5	1	12	9	 	 	1	 	 	2	6	7309.83398438
2	28	22	3	51	1	282203	2822030511	4	 	1	1	11	 	 	3	55	55	2	6	7309.83398438
2	28	22	3	61	1	282203	2822030611	1	 	2	2	90	 	 	2	 	 	2	5	7309.83398438
2	28	22	3	61	1	282203	2822030611	2	 	2	4	92	 	 	2	 	 	2	5	7309.83398438
2	28	22	3	61	1	282203	2822030611	3	3	1	7	94	 	 	1	 	 	2	5	7309.83398438
2	28	22	3	81	1	282203	2822030811	1	5	2	 	 	11	88	1	 	 	4	5	7309.83398438
2	28	22	3	81	1	282203	2822030811	2	6	1	 	 	7	88	1	 	 	4	5	7309.83398438
2	28	22	3	81	1	282203	2822030811	3	9	2	 	 	4	88	1	 	 	4	5	7309.83398438
2	28	22	3	81	1	282203	2822030811	1	10	1	2	12	 	 	1	 	 	8	1	7309.83398438
2	28	22	3	101	1	282203	2822031011	1	 	1	6	91	 	 	2	 	 	1	4	0
2	28	22	3	101	1	282203	2822031011	2	 	2	10	93	 	 	2	 	 	1	4	0
2	28	22	3	101	1	282203	2822031011	3	 	1	1	95	 	 	2	 	 	1	4	0
2	28	22	3	111	1	282203	2822031111	1	2	1	2	 	 	 	1	 	 	1	5	0
2	28	22	3	111	1	282203	2822031111	2	 	2	5	90	 	 	2	 	 	1	5	0
2	28	22	3	111	1	282203	2822031111	3	 	2	8	93	 	 	2	 	 	1	5	0
2	28	22	3	111	1	282203	2822031111	1	4	2	2	12	 	 	1	 	 	3	2	7309.83398438
2	28	22	3	131	1	282203	2822031311	1	3	1	11	 	 	 	1	 	 	2	5	7309.83398438
2	28	22	3	131	1	282203	2822031311	2	5	2	10	93	 	 	1	 	 	2	5	7309.83398438
2	28	22	3	131	1	282203	2822031311	3	4	1	8	96	 	 	1	 	 	2	5	7309.83398438
2	28	22	3	131	1	282203	2822031311	4	6	1	10	5	 	 	1	 	 	2	5	7309.83398438
2	28	22	3	141	2	282203	2822031412	1	5	1	10	93	 	 	1	 	 	2	4	7309.83398438
2	28	22	3	141	2	282203	2822031412	2	3	1	2	97	 	 	1	 	 	2	4	7309.83398438
2	28	22	3	141	2	282203	2822031412	3	4	2	8	99	 	 	1	 	 	2	4	7309.83398438
2	28	22	3	141	1	282203	2822031411	1	5	2	8	5	 	 	1	 	 	4	3	7309.83398438
2	28	22	3	141	1	282203	2822031411	2	6	1	3	6	 	 	1	 	 	4	3	7309.83398438
2	28	22	3	151	1	282203	2822031511	1	 	2	 	 	25	88	2	 	 	2	11	14619.66796875
2	28	22	3	151	1	282203	2822031511	2	3	1	 	 	24	88	1	 	 	2	11	14619.66796875
2	28	22	3	151	1	282203	2822031511	3	 	2	 	 	22	88	2	 	 	2	11	14619.66796875
2	28	22	3	151	1	282203	2822031511	4	 	2	 	 	20	88	2	 	 	2	11	14619.66796875
2	28	22	3	151	1	282203	2822031511	5	 	2	 	 	19	88	2	 	 	2	11	14619.66796875
2	28	22	3	151	1	282203	2822031511	6	 	2	 	 	17	88	2	 	 	2	11	14619.66796875
2	28	22	3	161	1	282203	2822031611	1	5	1	8	8	 	 	1	 	 	4	1	7309.83398438
2	28	22	4	11	1	282204	2822040111	1	3	1	 	 	21	 	1	 	 	2	2	5074.88525391
2	28	22	4	11	1	282204	2822040111	2	4	1	 	 	17	 	1	 	 	2	2	5074.88525391
2	28	22	4	12	1	282204	2822040121	1	4	2	4	10	 	 	1	 	 	3	2	5074.88525391
2	28	22	4	13	1	282204	2822040131	1	 	2	11	99	 	 	2	 	 	2	5	5074.88525391
2	28	22	4	13	1	282204	2822040131	2	3	1	6	8	 	 	1	 	 	2	5	5074.88525391
2	28	22	4	13	1	282204	2822040131	3	4	2	7	11	 	 	1	 	 	2	5	5074.88525391
2	28	22	4	21	1	282204	2822040211	1	 	1	 	95	 	 	2	 	 	2	3	5074.88525391
2	28	22	4	21	1	282204	2822040211	2	 	1	 	96	 	 	2	 	 	2	3	5074.88525391
2	28	22	4	21	1	282204	2822040211	3	3	1	 	0	 	 	1	 	 	2	3	5074.88525391
2	28	22	4	31	1	282204	2822040311	1	4	1	 	 	19	 	1	 	 	3	2	5074.88525391
2	28	22	4	31	1	282204	2822040311	2	5	1	 	 	14	 	1	 	 	3	2	5074.88525391
2	28	22	4	41	1	282204	2822040411	1	 	2	 	 	30	88	3	12	4	1	8	10149.77050782
2	28	22	4	41	1	282204	2822040411	2	2	1	 	 	27	88	1	 	 	1	8	10149.77050782
2	28	22	4	41	1	282204	2822040411	3	 	2	5	 	 	 	3	17	8	1	8	10149.77050782
2	28	22	4	41	1	282204	2822040411	4	 	2	3	 	 	 	2	 	 	1	8	10149.77050782
2	28	22	4	41	1	282204	2822040411	5	6	1	1	91	 	 	1	 	 	1	8	10149.77050782
2	28	22	4	61	1	282204	2822040611	1	5	1	7	2	 	 	1	 	 	3	3	15224.65527344
2	28	22	4	61	1	282204	2822040611	2	4	2	8	4	 	 	1	 	 	3	3	15224.65527344
2	28	22	4	71	1	282204	2822040711	1	 	2	6	 	 	 	2	 	 	1	7	0
2	28	22	4	71	1	282204	2822040711	2	2	1	4	 	 	 	1	 	 	1	7	0
2	28	22	4	71	1	282204	2822040711	3	 	2	8	 	 	 	2	 	 	1	7	0
2	28	22	4	71	1	282204	2822040711	4	 	2	3	89	 	 	2	 	 	1	7	0
2	28	22	4	81	1	282204	2822040811	1	 	2	 	 	 	 	2	 	 	2	7	5074.88525391
2	28	22	4	81	1	282204	2822040811	2	 	2	 	 	 	 	2	 	 	2	7	5074.88525391
2	28	22	4	81	1	282204	2822040811	3	 	2	 	90	 	 	2	 	 	2	7	5074.88525391
2	28	22	4	81	1	282204	2822040811	4	3	1	 	92	 	 	1	 	 	2	7	5074.88525391
2	28	22	4	91	1	282204	2822040911	1	5	2	10	5	 	 	1	 	 	4	4	10149.77050782
2	28	22	4	91	1	282204	2822040911	2	6	2	10	6	 	 	1	 	 	4	4	10149.77050782
2	28	22	4	101	3	282204	2822041013	1	3	1	8	11	 	 	1	 	 	2	1	5074.88525391
2	28	22	4	101	2	282204	2822041012	1	3	2	6	8	 	 	1	 	 	2	3	5074.88525391
2	28	22	4	101	2	282204	2822041012	2	4	1	2	10	 	 	1	 	 	2	3	5074.88525391
2	28	22	4	111	1	282204	2822041111	1	 	2	10	 	 	 	2	 	 	2	5	5074.88525391
2	28	22	4	111	1	282204	2822041111	2	 	1	12	91	 	 	2	 	 	2	5	5074.88525391
2	28	22	4	111	1	282204	2822041111	3	3	2	3	94	 	 	1	 	 	2	5	5074.88525391
2	28	22	4	121	1	282204	2822041211	1	 	1	2	2	 	 	2	 	 	4	2	7612.32763672
2	28	22	4	121	1	282204	2822041211	2	5	1	12	4	 	 	1	 	 	4	2	7612.32763672
2	28	22	4	131	2	282204	2822041312	1	3	2	 	5	 	 	1	 	 	2	5	5074.88525391
2	28	22	4	131	2	282204	2822041312	2	4	2	 	8	 	 	1	 	 	2	5	5074.88525391
2	28	22	4	131	2	282204	2822041312	3	5	1	 	10	 	 	1	 	 	2	5	5074.88525391
2	28	22	4	131	1	282204	2822041311	1	5	1	2	8	 	 	1	 	 	4	2	5074.88525391
2	28	22	4	131	1	282204	2822041311	2	6	1	8	9	 	 	1	 	 	4	2	5074.88525391
2	28	22	4	141	1	282204	2822041411	1	 	2	5	93	 	 	2	 	 	4	7	5074.88525391
2	28	22	4	141	1	282204	2822041411	2	 	2	7	95	 	 	2	 	 	4	7	5074.88525391
2	28	22	4	141	1	282204	2822041411	3	5	2	3	99	 	 	1	 	 	4	7	5074.88525391
2	28	22	4	141	1	282204	2822041411	4	6	1	3	0	 	 	1	 	 	4	7	5074.88525391
2	28	22	4	151	1	282204	2822041511	1	3	1	 	 	30	 	1	 	 	2	2	5074.88525391
2	28	22	4	151	1	282204	2822041511	2	 	1	 	 	26	 	2	 	 	2	2	5074.88525391
2	28	22	4	151	1	282204	2822041511	1	5	1	3	8	 	 	1	 	 	4	2	5074.88525391
2	28	22	4	151	1	282204	2822041511	2	6	1	9	10	 	 	1	 	 	4	2	5074.88525391
2	28	22	4	161	2	282204	2822041612	1	3	1	6	3	 	 	1	 	 	2	2	5074.88525391
2	28	22	4	161	2	282204	2822041612	2	4	1	8	6	 	 	1	 	 	2	2	5074.88525391
2	28	22	4	161	1	282204	2822041611	1	3	2	3	7	 	 	1	 	 	2	2	5074.88525391
2	28	22	4	162	1	282204	2822041621	1	3	1	6	95	 	 	1	 	 	2	2	5074.88525391
2	28	22	4	162	1	282204	2822041621	2	4	1	6	99	 	 	1	 	 	2	2	5074.88525391
2	28	22	4	181	2	282204	2822041812	1	3	2	2	5	 	 	1	 	 	2	3	5074.88525391
2	28	22	4	181	2	282204	2822041812	2	4	1	4	8	 	 	1	 	 	2	3	5074.88525391
2	28	22	4	191	1	282204	2822041911	1	3	1	10	89	 	 	1	 	 	2	7	5074.88525391
2	28	22	4	191	1	282204	2822041911	2	 	2	5	93	 	 	2	 	 	2	7	5074.88525391
2	28	22	4	191	1	282204	2822041911	3	 	2	2	96	 	 	2	 	 	2	7	5074.88525391
2	28	22	4	191	1	282204	2822041911	4	5	2	9	97	 	 	1	 	 	2	7	5074.88525391
2	28	22	4	191	1	282204	2822041911	1	 	1	6	10	 	 	2	 	 	4	1	5074.88525391
2	28	22	6	10	1	282206	2822060101	1	5	2	 	 	7	0	1	 	 	2	3	6939.9921875
2	28	22	6	10	1	282206	2822060101	2	6	1	 	 	5	0	1	 	 	2	3	6939.9921875
2	28	22	6	20	1	282206	2822060201	1	 	2	9	93	 	 	2	 	 	2	5	6939.9921875
2	28	22	6	20	1	282206	2822060201	2	3	1	11	95	 	 	1	 	 	2	5	6939.9921875
2	28	22	6	20	1	282206	2822060201	3	4	2	5	0	 	 	1	 	 	2	5	6939.9921875
2	28	22	6	40	1	282206	2822060401	1	 	2	 	 	32	 	2	 	 	2	8	0
2	28	22	6	40	1	282206	2822060401	2	 	2	 	 	29	 	2	 	 	2	8	0
2	28	22	6	40	1	282206	2822060401	3	 	1	 	 	27	 	2	 	 	2	8	0
2	28	22	6	40	1	282206	2822060401	4	 	1	 	 	25	 	2	 	 	2	8	0
2	28	22	6	40	1	282206	2822060401	5	3	1	 	 	22	 	1	 	 	2	8	0
2	28	22	6	40	1	282206	2822060401	6	4	1	 	 	19	 	1	 	 	2	8	0
2	28	22	6	40	2	282206	2822060402	1	3	2	3	12	 	 	1	 	 	2	2	6939.9921875
2	28	22	6	50	1	282206	2822060501	1	3	1	 	 	23	 	1	 	 	2	3	13879.984375
2	28	22	6	50	1	282206	2822060501	2	4	1	1	91	 	 	1	 	 	2	3	13879.984375
2	28	22	6	50	1	282206	2822060501	3	5	1	 	 	19	 	1	 	 	2	3	13879.984375
2	28	22	6	60	1	282206	2822060601	1	3	1	 	 	28	 	1	 	 	2	2	6939.9921875
2	28	22	6	60	1	282206	2822060601	2	6	1	 	 	20	 	1	 	 	2	2	6939.9921875
2	28	22	6	60	1	282206	2822060601	1	6	1	6	11	 	 	1	 	 	4	1	6939.9921875
2	28	22	6	70	1	282206	2822060701	1	3	2	5	2	 	 	1	0	0	2	3	6939.9921875
2	28	22	6	70	1	282206	2822060701	2	4	1	2	5	 	 	1	0	0	2	3	6939.9921875
2	28	22	6	100	1	282206	2822061001	1	3	1	10	10	 	 	1	 	 	2	1	6939.9921875
2	28	22	6	110	1	282206	2822061101	1	3	2	12	94	 	 	1	 	 	2	4	6939.9921875
2	28	22	6	110	1	282206	2822061101	2	4	1	11	97	 	 	1	 	 	2	4	6939.9921875
2	28	22	6	110	1	282206	2822061101	3	5	1	12	99	 	 	1	 	 	2	4	6939.9921875
2	28	22	6	130	1	282206	2822061301	1	3	2	2	97	 	 	1	 	 	2	3	6939.9921875
2	28	22	6	130	1	282206	2822061301	2	4	1	5	4	 	 	1	 	 	2	3	6939.9921875
2	28	22	6	150	1	282206	2822061501	1	3	2	9	99	 	 	1	 	 	2	4	6939.9921875
2	28	22	6	150	1	282206	2822061501	2	4	2	5	3	 	 	1	 	 	2	4	6939.9921875
2	28	22	6	160	1	282206	2822061601	1	5	1	4	8	 	 	1	 	 	4	2	13879.984375
2	28	22	6	160	1	282206	2822061601	2	6	1	12	11	 	 	1	 	 	4	2	13879.984375
2	28	22	6	180	1	282206	2822061801	1	5	1	8	7	 	 	1	 	 	4	1	13879.984375
2	28	22	6	190	1	282206	2822061901	1	3	1	5	90	 	 	1	 	 	2	5	6939.9921875
2	28	22	6	190	1	282206	2822061901	2	4	1	3	93	 	 	1	 	 	2	5	6939.9921875
2	28	22	6	190	1	282206	2822061901	3	5	1	6	94	 	 	1	 	 	2	5	6939.9921875
2	28	22	6	190	1	282206	2822061901	4	6	2	2	96	 	 	1	 	 	2	5	6939.9921875
2	28	22	6	200	1	282206	2822062001	1	 	2	 	 	28	88	2	 	 	1	10	6939.9921875
2	28	22	6	200	1	282206	2822062001	2	 	2	 	 	26	88	2	 	 	1	10	6939.9921875
2	28	22	6	200	1	282206	2822062001	3	 	2	 	 	25	88	2	 	 	1	10	6939.9921875
2	28	22	6	200	1	282206	2822062001	4	 	2	 	 	24	88	2	 	 	1	10	6939.9921875
2	28	22	6	200	1	282206	2822062001	5	3	2	8	92	 	 	1	 	 	1	10	6939.9921875
2	28	22	7	10	1	282207	2822070101	1	 	2	 	 	14	11	3	55	55	2	2	10521.32421875
2	28	22	7	20	1	282207	2822070201	1	3	1	 	 	25	88	1	 	 	2	2	10521.32421875
2	28	22	7	20	1	282207	2822070201	2	4	1	 	 	15	88	1	 	 	2	2	10521.32421875
2	28	22	7	20	1	282207	2822070201	1	6	1	 	 	4	 	1	 	 	5	2	10521.32421875
2	28	22	7	20	1	282207	2822070201	2	7	1	 	 	2	 	1	 	 	5	2	10521.32421875
2	28	22	7	30	1	282207	2822070301	1	 	2	 	 	19	 	2	 	 	2	7	0
2	28	22	7	30	1	282207	2822070301	2	 	1	 	 	17	 	3	4	88	2	7	0
2	28	22	7	30	1	282207	2822070301	3	3	1	 	 	16	 	1	 	 	2	7	0
2	28	22	7	30	1	282207	2822070301	4	4	1	 	 	14	 	1	 	 	2	7	0
2	28	22	7	30	1	282207	2822070301	5	 	2	 	 	12	 	3	55	55	2	7	0
2	28	22	7	40	2	282207	2822070402	1	3	1	 	 	4	88	1	 	 	2	2	10521.32421875
2	28	22	7	40	2	282207	2822070402	2	4	1	 	 	3	88	1	 	 	2	2	10521.32421875
2	28	22	7	60	1	282207	2822070601	1	 	2	 	 	22	 	2	 	 	1	2	10521.32421875
2	28	22	7	70	1	282207	2822070701	1	3	1	 	 	7	 	1	 	 	2	2	10521.32421875
2	28	22	7	70	1	282207	2822070701	2	4	1	 	 	4	 	1	 	 	2	2	10521.32421875
2	28	22	7	100	1	282207	2822071001	1	 	2	 	 	 	 	2	 	 	2	5	10521.32421875
2	28	22	7	100	1	282207	2822071001	2	 	2	 	 	 	 	2	 	 	2	5	10521.32421875
2	28	22	7	100	1	282207	2822071001	3	1	1	 	90	 	 	1	 	 	2	5	10521.32421875
2	28	22	7	110	1	282207	2822071101	1	3	2	8	97	 	 	1	 	 	2	3	10521.32421875
2	28	22	7	110	1	282207	2822071101	2	4	1	2	99	 	 	1	 	 	2	3	10521.32421875
2	28	22	7	120	1	282207	2822071201	1	 	2	 	 	 	 	2	 	 	2	5	10521.32421875
2	28	22	7	120	1	282207	2822071201	2	 	2	 	89	 	 	2	 	 	2	5	10521.32421875
2	28	22	7	120	1	282207	2822071201	3	 	1	 	90	 	 	2	 	 	2	5	10521.32421875
2	28	22	7	130	1	282207	2822071301	1	 	2	 	89	 	 	2	 	 	1	3	10521.32421875
2	28	22	7	130	1	282207	2822071301	2	 	1	 	95	 	 	2	 	 	1	3	10521.32421875
2	28	22	7	150	1	282207	2822071501	1	 	2	5	 	 	 	2	 	 	2	8	10521.32421875
2	28	22	7	150	1	282207	2822071501	2	 	1	8	 	 	 	2	 	 	2	8	10521.32421875
2	28	22	7	150	1	282207	2822071501	3	 	2	12	90	 	 	2	 	 	2	8	10521.32421875
2	28	22	7	150	1	282207	2822071501	4	3	1	2	92	 	 	1	 	 	2	8	10521.32421875
2	28	22	7	150	1	282207	2822071501	5	 	2	3	95	 	 	3	17	3	2	8	10521.32421875
2	28	22	7	150	2	282207	2822071502	1	 	2	3	7	 	 	2	 	 	2	3	10521.32421875
2	28	22	7	150	2	282207	2822071502	2	3	1	5	9	 	 	1	 	 	2	3	10521.32421875
2	28	22	7	160	1	282207	2822071601	1	3	2	3	11	 	 	1	 	 	2	2	10521.32421875
2	28	22	7	170	1	282207	2822071701	1	 	2	12	92	 	 	2	 	 	2	3	10521.32421875
2	28	22	7	170	1	282207	2822071701	2	 	1	5	95	 	 	2	 	 	2	3	10521.32421875
2	28	22	7	180	1	282207	2822071801	1	 	2	5	89	 	 	2	 	 	2	11	10521.32421875
2	28	22	7	180	1	282207	2822071801	2	 	2	9	91	 	 	2	 	 	2	11	10521.32421875
2	28	22	7	180	1	282207	2822071801	3	 	2	12	94	 	 	2	 	 	2	11	10521.32421875
2	28	22	7	180	1	282207	2822071801	4	 	2	1	97	 	 	2	 	 	2	11	10521.32421875
2	28	22	7	180	1	282207	2822071801	5	 	2	4	0	 	 	2	 	 	2	11	10521.32421875
2	28	22	7	180	1	282207	2822071801	6	 	1	6	1	 	 	2	 	 	2	11	10521.32421875
2	28	22	7	190	1	282207	2822071901	1	3	1	5	0	 	 	1	 	 	2	3	10521.32421875
2	28	22	7	190	1	282207	2822071901	2	4	2	8	1	 	 	1	 	 	2	3	10521.32421875
2	28	22	7	200	1	282207	2822072001	1	 	2	5	98	 	 	2	 	 	2	5	10521.32421875
2	28	22	7	200	1	282207	2822072001	2	3	2	8	99	 	 	1	 	 	2	5	10521.32421875
2	28	22	7	200	1	282207	2822072001	3	4	1	12	1	 	 	1	 	 	2	5	10521.32421875
2	28	22	9	11	1	282209	2822090111	1	3	1	5	 	 	 	1	 	 	2	4	9635.69042969
2	28	22	9	11	1	282209	2822090111	2	4	2	8	 	 	 	1	 	 	2	4	9635.69042969
2	28	22	9	11	1	282209	2822090111	3	5	1	2	95	 	 	1	 	 	2	4	9635.69042969
2	28	22	9	21	1	282209	2822090211	1	4	2	 	 	20	 	1	 	 	2	3	9635.69042969
2	28	22	9	21	1	282209	2822090211	2	3	1	 	 	11	 	1	 	 	2	3	9635.69042969
2	28	22	9	41	1	282209	2822090411	1	4	2	6	94	 	 	1	 	 	3	4	9635.69042969
2	28	22	9	41	1	282209	2822090411	2	5	1	12	98	 	 	1	 	 	3	4	9635.69042969
2	28	22	9	41	1	282209	2822090411	3	6	1	4	0	 	 	1	 	 	3	4	9635.69042969
2	28	22	9	51	1	282209	2822090511	1	 	1	5	 	 	 	2	 	 	2	4	9635.69042969
2	28	22	9	51	1	282209	2822090511	2	 	2	8	90	 	 	2	 	 	2	4	9635.69042969
2	28	22	9	51	1	282209	2822090511	3	3	1	12	92	 	 	1	 	 	2	4	9635.69042969
2	28	22	9	51	2	282209	2822090512	1	3	2	3	6	 	 	1	 	 	2	3	9635.69042969
2	28	22	9	51	2	282209	2822090512	2	4	1	11	8	 	 	1	 	 	2	3	9635.69042969
2	28	22	9	71	2	282209	2822090712	1	3	1	1	98	 	 	1	 	 	2	3	9635.69042969
2	28	22	9	71	2	282209	2822090712	2	4	2	4	1	 	 	1	 	 	2	3	9635.69042969
2	28	22	9	91	1	282209	2822090911	1	8	1	6	10	 	 	1	 	 	4	1	19271.38085938
2	28	22	9	111	1	282209	2822091111	1	 	1	 	 	29	 	2	 	 	2	6	0
2	28	22	9	111	1	282209	2822091111	2	 	2	 	 	27	 	2	 	 	2	6	0
2	28	22	9	111	1	282209	2822091111	3	 	2	 	 	25	 	2	 	 	2	6	0
2	28	22	9	111	1	282209	2822091111	4	4	1	 	 	24	 	1	 	 	2	6	0
2	28	22	9	131	2	282209	2822091312	1	 	2	5	92	 	 	2	 	 	2	5	9635.69042969
2	28	22	9	131	2	282209	2822091312	2	3	2	8	96	 	 	1	 	 	2	5	9635.69042969
2	28	22	9	131	2	282209	2822091312	3	4	1	12	99	 	 	1	 	 	2	5	9635.69042969
2	28	22	9	131	3	282209	2822091313	1	3	1	5	0	 	 	1	 	 	2	3	9635.69042969
2	28	22	9	131	3	282209	2822091313	2	4	2	2	2	 	 	1	 	 	2	3	9635.69042969
2	28	22	9	141	2	282209	2822091412	1	3	2	5	93	 	 	1	 	 	2	3	9635.69042969
2	28	22	9	141	2	282209	2822091412	2	4	1	5	96	 	 	1	 	 	2	3	9635.69042969
2	28	22	9	141	1	282209	2822091411	1	5	1	5	94	 	 	1	 	 	3	3	9635.69042969
2	28	22	9	141	1	282209	2822091411	2	 	2	2	97	 	 	2	 	 	3	3	9635.69042969
2	28	23	1	11	1	282301	2823010111	1	3	1	9	92	 	 	1	 	 	2	4	7643.31933594
2	28	23	1	11	1	282301	2823010111	2	4	1	1	96	 	 	1	 	 	2	4	7643.31933594
2	28	23	1	11	1	282301	2823010111	3	5	2	6	94	 	 	1	 	 	2	4	7643.31933594
2	28	23	1	21	1	282301	2823010211	1	 	2	5	 	 	 	2	 	 	2	6	15286.63867188
2	28	23	1	21	1	282301	2823010211	2	3	2	2	89	 	 	1	 	 	2	6	15286.63867188
2	28	23	1	21	1	282301	2823010211	3	 	2	8	91	 	 	2	 	 	2	6	15286.63867188
2	28	23	1	51	2	282301	2823010512	1	3	2	7	1	 	 	1	 	 	2	4	7643.31933594
2	28	23	1	51	2	282301	2823010512	2	4	2	9	6	 	 	1	 	 	2	4	7643.31933594
2	28	23	1	61	1	282301	2823010611	1	5	2	7	2	 	 	1	 	 	4	5	7643.31933594
2	28	23	1	61	1	282301	2823010611	2	6	2	11	5	 	 	1	 	 	4	5	7643.31933594
2	28	23	1	61	1	282301	2823010611	3	7	1	4	7	 	 	1	 	 	4	5	7643.31933594
2	28	23	1	71	1	282301	2823010711	2	 	1	5	91	 	 	3	0	3	2	2	7643.31933594
2	28	23	1	71	1	282301	2823010711	3	3	1	4	92	 	 	1	 	 	2	2	7643.31933594
2	28	23	1	91	1	282301	2823010911	1	3	1	4	 	 	 	1	0	0	2	3	0
